date,unix_timestamp,tempreature,humidity,hour,day_of_week,month,year,tempreature_lag1,humidity_lag1,N,Fan_actuator,Watering_plant_pump,Water_pump_actuator,water_level,time_difference_minutes
2024-01-14 07:26:00,1705217160,27,58,7,6,1,2024,27.0,60.0,255,1,0,1,0,1.0
2024-01-14 07:27:00,1705217220,27,58,7,6,1,2024,27.0,58.0,255,1,0,0,90,1.0
2024-01-14 07:29:00,1705217340,26,58,7,6,1,2024,27.0,58.0,255,1,0,1,0,2.0
2024-01-14 07:30:00,1705217400,26,61,7,6,1,2024,26.0,58.0,255,1,0,1,0,1.0
2024-01-14 07:31:00,1705217460,26,60,7,6,1,2024,26.0,61.0,255,1,0,1,0,1.0
2024-01-14 07:32:00,1705217520,26,59,7,6,1,2024,26.0,60.0,255,1,0,1,0,1.0
2024-01-14 07:33:00,1705217580,26,58,7,6,1,2024,26.0,59.0,255,1,0,1,0,1.0
2024-01-14 07:34:00,1705217640,26,59,7,6,1,2024,26.0,58.0,255,1,0,1,0,1.0
2024-01-14 07:35:00,1705217700,25,59,7,6,1,2024,26.0,59.0,255,1,0,1,0,1.0
2024-01-14 07:36:00,1705217760,25,59,7,6,1,2024,25.0,59.0,255,1,0,1,0,1.0
2024-01-14 07:37:00,1705217820,25,60,7,6,1,2024,25.0,59.0,255,1,0,0,98,1.0
2024-01-14 07:38:00,1705217880,25,60,7,6,1,2024,25.0,60.0,255,1,0,1,0,1.0
2024-01-14 07:39:00,1705217940,24,57,7,6,1,2024,25.0,60.0,255,1,0,1,0,1.0
2024-01-14 07:40:00,1705218000,24,60,7,6,1,2024,24.0,57.0,255,1,0,1,0,1.0
2024-01-14 07:41:00,1705218060,24,59,7,6,1,2024,24.0,60.0,255,1,0,1,0,1.0
2024-01-14 07:42:00,1705218120,24,59,7,6,1,2024,24.0,59.0,255,1,0,1,0,1.0
2024-01-14 07:43:00,1705218180,24,57,7,6,1,2024,24.0,59.0,255,1,0,1,0,1.0
2024-01-14 07:44:00,1705218240,24,57,7,6,1,2024,24.0,57.0,255,1,0,1,0,1.0
2024-01-14 07:45:00,1705218300,23,57,7,6,1,2024,24.0,57.0,255,1,0,1,0,1.0
2024-01-14 07:46:00,1705218360,23,56,7,6,1,2024,23.0,57.0,255,1,0,1,0,1.0
2024-01-14 07:47:00,1705218420,23,55,7,6,1,2024,23.0,56.0,255,1,0,1,0,1.0
2024-01-14 07:48:00,1705218480,23,58,7,6,1,2024,23.0,55.0,255,1,0,1,0,1.0
2024-01-14 07:49:00,1705218540,23,56,7,6,1,2024,23.0,58.0,255,1,0,1,0,1.0
2024-01-14 07:50:00,1705218600,22,57,7,6,1,2024,23.0,56.0,255,0,0,1,0,1.0
2024-01-14 07:51:00,1705218660,22,55,7,6,1,2024,22.0,57.0,255,0,0,1,0,1.0
2024-01-14 07:52:00,1705218720,22,56,7,6,1,2024,22.0,55.0,255,0,0,1,0,1.0
2024-01-14 07:53:00,1705218780,22,55,7,6,1,2024,22.0,56.0,255,0,0,1,0,1.0
2024-01-14 07:54:00,1705218840,22,56,7,6,1,2024,22.0,55.0,255,0,0,1,0,1.0
2024-01-14 07:55:00,1705218900,22,55,7,6,1,2024,22.0,56.0,255,0,0,1,0,1.0
2024-01-14 07:56:00,1705218960,22,55,7,6,1,2024,22.0,55.0,255,0,0,1,0,1.0
2024-01-14 07:57:00,1705219020,22,56,7,6,1,2024,22.0,55.0,255,0,0,1,0,1.0
2024-01-14 07:58:00,1705219080,22,56,7,6,1,2024,22.0,56.0,255,0,0,1,0,1.0
2024-01-14 07:59:00,1705219140,21,57,7,6,1,2024,22.0,56.0,255,0,0,1,0,1.0
2024-01-14 08:00:00,1705219200,21,54,8,6,1,2024,21.0,57.0,255,0,0,1,0,1.0
2024-01-14 08:01:00,1705219260,21,58,8,6,1,2024,21.0,54.0,255,0,0,1,0,1.0
2024-01-14 08:02:00,1705219320,21,56,8,6,1,2024,21.0,58.0,255,0,0,1,0,1.0
2024-01-14 08:03:00,1705219380,21,56,8,6,1,2024,21.0,56.0,255,0,0,1,0,1.0
2024-01-14 08:04:00,1705219440,20,57,8,6,1,2024,21.0,56.0,255,0,0,1,0,1.0
2024-01-14 08:05:00,1705219500,20,56,8,6,1,2024,20.0,57.0,255,0,0,1,0,1.0
2024-01-14 08:06:00,1705219560,20,55,8,6,1,2024,20.0,56.0,255,0,0,1,0,1.0
2024-01-14 08:07:00,1705219620,20,54,8,6,1,2024,20.0,55.0,255,0,0,1,0,1.0
2024-01-14 08:09:00,1705219740,20,53,8,6,1,2024,20.0,54.0,255,0,0,1,0,2.0
2024-01-14 08:10:00,1705219800,20,51,8,6,1,2024,20.0,53.0,255,0,0,1,0,1.0
2024-01-14 08:11:00,1705219860,20,55,8,6,1,2024,20.0,51.0,255,0,0,1,0,1.0
2024-01-14 08:12:00,1705219920,20,53,8,6,1,2024,20.0,55.0,255,0,0,0,78,1.0
2024-01-14 08:13:00,1705219980,20,54,8,6,1,2024,20.0,53.0,255,0,0,1,0,1.0
2024-01-14 08:14:00,1705220040,20,52,8,6,1,2024,20.0,54.0,255,0,0,1,0,1.0
2024-01-14 08:15:00,1705220100,20,52,8,6,1,2024,20.0,52.0,255,0,0,1,0,1.0
2024-01-14 08:17:00,1705220220,19,51,8,6,1,2024,20.0,52.0,255,0,0,1,0,2.0
2024-01-14 08:18:00,1705220280,19,52,8,6,1,2024,19.0,51.0,255,0,0,1,0,1.0
2024-01-14 08:19:00,1705220340,19,52,8,6,1,2024,19.0,52.0,255,0,0,1,0,1.0
2024-01-14 08:20:00,1705220400,19,51,8,6,1,2024,19.0,52.0,255,0,0,1,0,1.0
2024-01-14 08:21:00,1705220460,19,53,8,6,1,2024,19.0,51.0,255,0,0,1,0,1.0
2024-01-14 08:22:00,1705220520,19,51,8,6,1,2024,19.0,53.0,255,0,0,0,95,1.0
2024-01-14 08:23:00,1705220580,19,51,8,6,1,2024,19.0,51.0,255,0,0,1,0,1.0
2024-01-14 08:24:00,1705220640,19,51,8,6,1,2024,19.0,51.0,255,0,0,1,0,1.0
2024-01-14 08:25:00,1705220700,19,49,8,6,1,2024,19.0,51.0,255,0,0,1,0,1.0
2024-01-14 08:26:00,1705220760,19,50,8,6,1,2024,19.0,49.0,255,0,0,1,0,1.0
2024-01-14 08:27:00,1705220820,19,51,8,6,1,2024,19.0,50.0,255,0,0,1,0,1.0
2024-01-14 08:28:00,1705220880,19,49,8,6,1,2024,19.0,51.0,255,0,0,1,0,1.0
2024-01-14 08:29:00,1705220940,19,50,8,6,1,2024,19.0,49.0,255,0,0,1,0,1.0
2024-01-14 08:30:00,1705221000,19,50,8,6,1,2024,19.0,50.0,255,0,0,1,0,1.0
2024-01-14 08:31:00,1705221060,19,50,8,6,1,2024,19.0,50.0,255,0,0,1,0,1.0
2024-01-14 08:32:00,1705221120,19,50,8,6,1,2024,19.0,50.0,255,0,0,1,0,1.0
2024-01-14 08:33:00,1705221180,19,49,8,6,1,2024,19.0,50.0,255,0,0,1,0,1.0
2024-01-14 08:34:00,1705221240,19,49,8,6,1,2024,19.0,48.0,255,0,0,1,0,1.0
2024-01-14 08:35:00,1705221300,19,49,8,6,1,2024,19.0,48.0,255,0,0,1,0,1.0
2024-01-14 08:36:00,1705221360,19,49,8,6,1,2024,19.0,47.0,255,0,0,1,0,1.0
2024-01-14 08:37:00,1705221420,19,49,8,6,1,2024,19.0,48.0,255,0,0,1,0,1.0
2024-01-14 08:38:00,1705221480,19,49,8,6,1,2024,19.0,49.0,255,0,0,1,0,1.0
2024-01-14 08:40:00,1705221600,19,49,8,6,1,2024,19.0,48.0,255,0,0,1,0,2.0
2024-01-14 08:42:00,1705221720,18,49,8,6,1,2024,19.0,49.0,255,0,0,1,69,2.0
2024-01-14 08:43:00,1705221780,18,49,8,6,1,2024,18.0,48.0,255,0,0,1,0,1.0
2024-01-14 08:44:00,1705221840,18,49,8,6,1,2024,18.0,48.0,255,0,0,1,0,1.0
2024-01-14 08:45:00,1705221900,18,49,8,6,1,2024,18.0,48.0,255,0,0,1,0,1.0
2024-01-14 08:46:00,1705221960,18,49,8,6,1,2024,18.0,48.0,255,0,0,1,0,1.0
2024-01-14 08:47:00,1705222020,18,49,8,6,1,2024,18.0,49.0,255,0,0,1,0,1.0
2024-01-14 08:48:00,1705222080,18,49,8,6,1,2024,18.0,47.0,255,0,0,1,0,1.0
2024-01-14 08:49:00,1705222140,18,50,8,6,1,2024,18.0,49.0,255,0,0,1,0,1.0
2024-01-14 08:51:00,1705222260,18,49,8,6,1,2024,18.0,50.0,255,0,0,1,0,2.0
2024-01-14 09:01:00,1705222860,18,49,9,6,1,2024,18.0,45.0,255,0,0,1,0,4.0
2024-01-14 09:02:00,1705222920,18,49,9,6,1,2024,18.0,48.0,255,0,0,1,0,1.0
2024-01-14 09:06:00,1705223160,18,49,9,6,1,2024,18.0,46.0,255,0,0,1,0,1.0
2024-01-14 09:07:00,1705223220,18,49,9,6,1,2024,18.0,47.0,255,0,0,1,0,1.0
2024-01-14 09:08:00,1705223280,18,49,9,6,1,2024,18.0,47.0,255,0,0,1,0,1.0
2024-01-14 09:12:00,1705223520,18,49,9,6,1,2024,18.0,46.0,255,0,0,1,0,2.0
2024-01-14 09:17:00,1705223820,18,49,9,6,1,2024,18.0,45.0,255,0,0,0,100,1.0
2024-01-14 09:21:00,1705224060,18,49,9,6,1,2024,18.0,45.0,255,0,0,1,0,1.0
2024-01-14 11:42:00,1705232520,16,65,11,6,1,2024,16.0,44.0,255,0,0,0,100,5.0
2024-01-14 11:47:00,1705232820,16,73,11,6,1,2024,16.0,65.0,255,0,0,0,100,5.0
2024-01-14 11:52:00,1705233120,15,68,11,6,1,2024,16.0,73.0,255,0,0,0,100,5.0
2024-01-14 11:57:00,1705233420,15,64,11,6,1,2024,15.0,68.0,255,0,0,0,100,5.0
2024-01-14 12:02:00,1705233720,15,59,12,6,1,2024,15.0,64.0,255,0,0,0,100,5.0
2024-01-14 12:07:00,1705234020,15,59,12,6,1,2024,15.0,59.0,255,0,0,0,100,5.0
2024-01-14 12:12:00,1705234320,15,56,12,6,1,2024,15.0,59.0,255,0,0,0,100,5.0
2024-01-14 12:17:00,1705234620,15,61,12,6,1,2024,15.0,56.0,255,0,0,0,100,5.0
2024-01-14 12:22:00,1705234920,15,60,12,6,1,2024,15.0,61.0,255,0,0,0,100,5.0
2024-01-14 12:27:00,1705235220,15,61,12,6,1,2024,15.0,60.0,255,0,0,0,100,5.0
2024-01-14 12:32:00,1705235520,15,60,12,6,1,2024,15.0,61.0,255,0,0,0,100,5.0
2024-01-14 12:37:00,1705235820,15,59,12,6,1,2024,15.0,60.0,255,0,0,0,100,5.0
2024-01-14 12:42:00,1705236120,15,61,12,6,1,2024,15.0,59.0,255,0,0,0,100,5.0
2024-01-14 12:47:00,1705236420,14,62,12,6,1,2024,15.0,61.0,255,0,0,0,100,5.0
2024-01-14 12:52:00,1705236720,14,63,12,6,1,2024,14.0,62.0,255,0,0,0,100,5.0
2024-01-14 12:57:00,1705237020,14,60,12,6,1,2024,14.0,63.0,255,0,0,0,100,5.0
2024-01-14 13:02:00,1705237320,14,63,13,6,1,2024,14.0,60.0,255,0,0,0,100,5.0
2024-01-14 13:07:00,1705237620,14,60,13,6,1,2024,14.0,63.0,255,0,0,0,100,5.0
2024-01-14 13:12:00,1705237920,14,61,13,6,1,2024,14.0,60.0,255,0,0,0,100,5.0
2024-01-14 13:17:00,1705238220,14,62,13,6,1,2024,14.0,61.0,255,0,0,0,100,5.0
2024-01-14 13:22:00,1705238520,14,61,13,6,1,2024,14.0,62.0,255,0,0,0,100,5.0
2024-01-14 13:27:00,1705238820,14,60,13,6,1,2024,14.0,61.0,255,0,0,0,100,5.0
2024-01-14 13:32:00,1705239120,14,60,13,6,1,2024,14.0,60.0,255,0,0,0,100,5.0
2024-01-14 13:37:00,1705239420,14,59,13,6,1,2024,14.0,60.0,255,0,0,0,100,5.0
2024-01-14 13:42:00,1705239720,14,58,13,6,1,2024,14.0,59.0,255,0,0,0,100,5.0
2024-01-14 13:47:00,1705240020,14,61,13,6,1,2024,14.0,58.0,255,0,0,0,100,5.0
2024-01-14 13:52:00,1705240320,14,56,13,6,1,2024,14.0,61.0,255,0,0,0,100,5.0
2024-01-14 13:57:00,1705240620,14,58,13,6,1,2024,14.0,56.0,255,0,0,0,100,5.0
2024-01-14 14:02:00,1705240920,14,55,14,6,1,2024,14.0,58.0,255,0,0,0,100,5.0
2024-01-14 14:07:00,1705241220,14,55,14,6,1,2024,14.0,55.0,255,0,0,0,100,5.0
2024-01-14 14:12:00,1705241520,14,53,14,6,1,2024,14.0,55.0,255,0,0,0,100,5.0
2024-01-14 14:17:00,1705241820,14,53,14,6,1,2024,14.0,53.0,255,0,0,0,100,5.0
2024-01-14 14:22:00,1705242120,14,55,14,6,1,2024,14.0,53.0,255,0,0,0,100,5.0
2024-01-14 14:27:00,1705242420,14,53,14,6,1,2024,14.0,55.0,255,0,0,0,100,5.0
2024-01-14 14:32:00,1705242720,14,53,14,6,1,2024,14.0,53.0,255,0,0,0,100,5.0
2024-01-14 14:37:00,1705243020,14,54,14,6,1,2024,14.0,53.0,255,0,0,0,100,5.0
2024-01-14 14:42:00,1705243320,14,55,14,6,1,2024,14.0,54.0,255,0,0,0,100,5.0
2024-01-14 14:47:00,1705243620,14,54,14,6,1,2024,14.0,55.0,255,0,0,0,100,5.0
2024-01-14 14:52:00,1705243920,14,53,14,6,1,2024,14.0,54.0,255,0,0,0,100,5.0
2024-01-14 14:57:00,1705244220,14,53,14,6,1,2024,14.0,53.0,255,0,0,0,100,5.0
2024-01-14 15:02:00,1705244520,14,52,15,6,1,2024,14.0,53.0,255,0,0,0,100,5.0
2024-01-14 15:07:00,1705244820,14,52,15,6,1,2024,14.0,52.0,255,0,0,0,100,5.0
2024-01-14 15:12:00,1705245120,14,51,15,6,1,2024,14.0,52.0,255,0,0,0,100,5.0
2024-01-14 15:17:00,1705245420,14,52,15,6,1,2024,14.0,51.0,255,0,0,0,100,5.0
2024-01-14 15:22:00,1705245720,14,51,15,6,1,2024,14.0,52.0,255,0,0,0,100,5.0
2024-01-14 15:27:00,1705246020,14,51,15,6,1,2024,14.0,51.0,255,0,0,0,100,5.0
2024-01-14 15:32:00,1705246320,14,50,15,6,1,2024,14.0,51.0,255,0,0,0,100,5.0
2024-01-14 15:37:00,1705246620,14,51,15,6,1,2024,14.0,50.0,255,0,0,0,100,5.0
2024-01-14 15:42:00,1705246920,13,50,15,6,1,2024,14.0,51.0,255,0,0,0,100,5.0
2024-01-14 15:47:00,1705247220,13,52,15,6,1,2024,13.0,50.0,255,0,0,0,100,5.0
2024-01-14 15:52:00,1705247520,13,50,15,6,1,2024,13.0,52.0,255,0,0,0,100,5.0
2024-01-14 15:57:00,1705247820,13,49,15,6,1,2024,13.0,50.0,255,0,0,0,100,5.0
2024-01-14 16:02:00,1705248120,13,51,16,6,1,2024,13.0,49.0,255,0,0,0,100,5.0
2024-01-14 16:07:00,1705248420,13,51,16,6,1,2024,13.0,51.0,255,0,0,0,100,5.0
2024-01-14 16:12:00,1705248720,13,49,16,6,1,2024,13.0,51.0,255,0,0,0,100,5.0
2024-01-14 16:17:00,1705249020,13,49,16,6,1,2024,13.0,49.0,255,0,0,0,100,5.0
2024-01-14 16:22:00,1705249320,13,51,16,6,1,2024,13.0,49.0,255,0,0,0,100,5.0
2024-01-14 16:27:00,1705249620,13,49,16,6,1,2024,13.0,51.0,255,0,0,0,100,5.0
2024-01-14 16:32:00,1705249920,13,49,16,6,1,2024,13.0,47.0,255,0,0,0,100,5.0
2024-01-14 16:37:00,1705250220,13,49,16,6,1,2024,13.0,47.0,255,0,0,0,100,5.0
2024-01-14 17:42:00,1705254120,12,49,17,6,1,2024,12.0,45.0,255,0,0,0,100,5.0
2024-01-14 17:57:00,1705255020,12,49,17,6,1,2024,12.0,46.0,255,0,0,0,100,5.0
2024-01-15 01:37:00,1705282620,26,49,1,0,1,2024,26.0,40.0,255,1,0,0,100,5.0
2024-01-15 04:19:00,1705292340,31,49,4,0,1,2024,31.0,44.0,255,1,0,1,0,1.0
2024-01-15 04:21:00,1705292460,31,49,4,0,1,2024,31.0,44.0,255,1,0,1,0,1.0
2024-01-15 05:00:00,1705294800,30,55,5,0,1,2024,31.0,5.0,255,1,0,1,0,1.0
2024-01-15 05:01:00,1705294860,30,55,5,0,1,2024,30.0,55.0,255,1,0,1,4,1.0
2024-01-15 05:02:00,1705294920,29,55,5,0,1,2024,30.0,55.0,255,1,0,1,0,1.0
2024-01-15 05:03:00,1705294980,29,58,5,0,1,2024,29.0,55.0,255,1,0,1,0,1.0
2024-01-15 05:04:00,1705295040,29,57,5,0,1,2024,29.0,58.0,255,1,0,1,0,1.0
2024-01-15 05:05:00,1705295100,30,58,5,0,1,2024,29.0,57.0,255,1,0,1,0,1.0
2024-01-15 05:06:00,1705295160,30,57,5,0,1,2024,30.0,58.0,255,1,0,1,0,1.0
2024-01-15 05:07:00,1705295220,31,55,5,0,1,2024,30.0,57.0,255,1,0,1,67,1.0
2024-01-15 05:08:00,1705295280,31,57,5,0,1,2024,31.0,55.0,255,1,0,1,0,1.0
2024-01-15 05:09:00,1705295340,31,55,5,0,1,2024,31.0,57.0,255,1,0,1,0,1.0
2024-01-15 05:10:00,1705295400,31,55,5,0,1,2024,31.0,55.0,255,1,0,1,0,1.0
2024-01-15 05:11:00,1705295460,31,54,5,0,1,2024,31.0,55.0,255,1,0,1,0,1.0
2024-01-15 05:12:00,1705295520,31,53,5,0,1,2024,31.0,54.0,255,1,0,1,0,1.0
2024-01-15 05:13:00,1705295580,31,54,5,0,1,2024,31.0,53.0,255,1,0,1,0,1.0
2024-01-15 05:14:00,1705295640,31,56,5,0,1,2024,31.0,54.0,255,1,0,1,0,1.0
2024-01-15 05:15:00,1705295700,31,55,5,0,1,2024,31.0,56.0,255,1,0,1,0,1.0
2024-01-15 05:16:00,1705295760,31,54,5,0,1,2024,31.0,55.0,255,1,0,1,0,1.0
2024-01-15 05:17:00,1705295820,31,56,5,0,1,2024,31.0,54.0,255,1,0,1,52,1.0
2024-01-15 05:18:00,1705295880,31,54,5,0,1,2024,31.0,56.0,255,1,0,1,0,1.0
2024-01-15 05:19:00,1705295940,31,55,5,0,1,2024,31.0,54.0,255,1,0,1,0,1.0
2024-01-15 05:20:00,1705296000,31,56,5,0,1,2024,31.0,55.0,255,1,0,1,0,1.0
2024-01-15 05:21:00,1705296060,31,52,5,0,1,2024,31.0,56.0,255,1,0,1,0,1.0
2024-01-15 05:22:00,1705296120,31,53,5,0,1,2024,31.0,52.0,255,1,0,1,0,1.0
2024-01-15 05:23:00,1705296180,31,54,5,0,1,2024,31.0,53.0,255,1,0,1,9,1.0
2024-01-15 05:24:00,1705296240,31,55,5,0,1,2024,31.0,54.0,255,1,0,1,0,1.0
2024-01-15 05:25:00,1705296300,31,54,5,0,1,2024,31.0,55.0,255,1,0,1,0,1.0
2024-01-15 05:26:00,1705296360,31,52,5,0,1,2024,31.0,54.0,255,1,0,1,0,1.0
2024-01-15 05:27:00,1705296420,31,52,5,0,1,2024,31.0,52.0,255,1,0,1,37,1.0
2024-01-15 05:28:00,1705296480,31,52,5,0,1,2024,31.0,52.0,255,1,0,1,0,1.0
2024-01-15 05:29:00,1705296540,31,53,5,0,1,2024,31.0,52.0,255,1,0,1,0,1.0
2024-01-15 05:30:00,1705296600,31,52,5,0,1,2024,31.0,53.0,255,1,0,1,0,1.0
2024-01-15 05:31:00,1705296660,31,53,5,0,1,2024,31.0,52.0,255,1,0,1,0,1.0
2024-01-15 05:32:00,1705296720,31,52,5,0,1,2024,31.0,53.0,255,1,0,1,0,1.0
2024-01-15 05:33:00,1705296780,31,54,5,0,1,2024,31.0,52.0,255,1,0,1,0,1.0
2024-01-15 05:34:00,1705296840,31,52,5,0,1,2024,31.0,54.0,255,1,0,1,0,1.0
2024-01-15 05:35:00,1705296900,31,54,5,0,1,2024,31.0,52.0,255,1,0,1,0,1.0
2024-01-15 05:36:00,1705296960,31,55,5,0,1,2024,31.0,54.0,255,1,0,1,0,1.0
2024-01-15 05:37:00,1705297020,31,50,5,0,1,2024,31.0,55.0,255,1,0,1,0,1.0
2024-01-15 05:38:00,1705297080,31,52,5,0,1,2024,31.0,50.0,255,1,0,1,0,1.0
2024-01-15 05:39:00,1705297140,31,53,5,0,1,2024,31.0,52.0,255,1,0,1,0,1.0
2024-01-15 05:40:00,1705297200,31,51,5,0,1,2024,31.0,53.0,255,1,0,1,0,1.0
2024-01-15 05:41:00,1705297260,31,50,5,0,1,2024,31.0,51.0,255,1,0,1,0,1.0
2024-01-15 05:42:00,1705297320,31,50,5,0,1,2024,31.0,50.0,255,1,0,1,0,1.0
2024-01-15 05:43:00,1705297380,31,50,5,0,1,2024,31.0,50.0,255,1,0,1,0,1.0
2024-01-15 05:44:00,1705297440,31,53,5,0,1,2024,31.0,50.0,255,1,0,1,0,1.0
2024-01-15 05:45:00,1705297500,31,53,5,0,1,2024,31.0,53.0,255,1,0,1,0,1.0
2024-01-15 05:46:00,1705297560,31,52,5,0,1,2024,31.0,53.0,255,1,0,1,0,1.0
2024-01-15 05:47:00,1705297620,31,50,5,0,1,2024,31.0,52.0,255,1,0,1,0,1.0
2024-01-15 05:48:00,1705297680,31,51,5,0,1,2024,31.0,50.0,255,1,0,1,0,1.0
2024-01-15 05:49:00,1705297740,31,50,5,0,1,2024,31.0,51.0,255,1,0,1,0,1.0
2024-01-15 05:50:00,1705297800,31,53,5,0,1,2024,31.0,50.0,255,1,0,1,0,1.0
2024-01-15 05:51:00,1705297860,31,51,5,0,1,2024,31.0,53.0,255,1,0,1,0,1.0
2024-01-15 05:52:00,1705297920,31,51,5,0,1,2024,31.0,51.0,255,1,0,1,12,1.0
2024-01-15 05:53:00,1705297980,31,49,5,0,1,2024,31.0,51.0,255,1,0,1,0,1.0
2024-01-15 05:54:00,1705298040,31,49,5,0,1,2024,31.0,48.0,255,1,0,1,2,1.0
2024-01-15 05:55:00,1705298100,31,49,5,0,1,2024,31.0,49.0,255,1,0,1,0,1.0
2024-01-15 05:56:00,1705298160,31,49,5,0,1,2024,31.0,49.0,255,1,0,1,0,1.0
2024-01-15 05:57:00,1705298220,31,50,5,0,1,2024,31.0,49.0,255,1,0,1,0,1.0
2024-01-15 05:58:00,1705298280,30,51,5,0,1,2024,31.0,50.0,255,1,0,1,0,1.0
2024-01-15 05:59:00,1705298340,31,49,5,0,1,2024,30.0,51.0,255,1,0,1,0,1.0
2024-01-15 06:00:00,1705298400,31,50,6,0,1,2024,31.0,47.0,255,1,0,1,0,1.0
2024-01-15 06:01:00,1705298460,31,49,6,0,1,2024,31.0,50.0,255,1,0,1,4,1.0
2024-01-15 06:02:00,1705298520,31,49,6,0,1,2024,31.0,49.0,255,1,0,1,0,1.0
2024-01-15 06:03:00,1705298580,31,50,6,0,1,2024,31.0,48.0,255,1,0,1,0,1.0
2024-01-15 06:04:00,1705298640,31,49,6,0,1,2024,31.0,50.0,255,1,0,1,0,1.0
2024-01-15 06:05:00,1705298700,30,51,6,0,1,2024,31.0,48.0,255,1,0,1,0,1.0
2024-01-15 06:06:00,1705298760,30,50,6,0,1,2024,30.0,51.0,255,1,0,1,1,1.0
2024-01-15 06:07:00,1705298820,30,49,6,0,1,2024,30.0,50.0,255,1,0,1,0,1.0
2024-01-15 06:08:00,1705298880,30,50,6,0,1,2024,30.0,47.0,255,1,0,1,0,1.0
2024-01-15 06:09:00,1705298940,30,49,6,0,1,2024,30.0,50.0,255,1,0,1,0,1.0
2024-01-15 06:10:00,1705299000,30,49,6,0,1,2024,30.0,48.0,255,1,0,1,0,1.0
2024-01-15 06:11:00,1705299060,30,49,6,0,1,2024,30.0,48.0,255,1,0,1,0,1.0
2024-01-15 06:12:00,1705299120,30,49,6,0,1,2024,30.0,47.0,255,1,0,1,0,1.0
2024-01-15 06:13:00,1705299180,30,49,6,0,1,2024,30.0,47.0,255,1,0,1,0,1.0
2024-01-15 06:14:00,1705299240,30,49,6,0,1,2024,30.0,47.0,255,1,0,1,0,1.0
2024-01-15 06:15:00,1705299300,30,49,6,0,1,2024,30.0,49.0,255,1,0,1,0,1.0
2024-01-15 06:17:00,1705299420,30,49,6,0,1,2024,30.0,44.0,255,1,0,1,0,1.0
2024-01-15 06:18:00,1705299480,30,49,6,0,1,2024,30.0,49.0,255,1,0,1,0,1.0
2024-01-15 06:20:00,1705299600,30,49,6,0,1,2024,30.0,45.0,255,1,0,1,0,1.0
2024-01-15 06:21:00,1705299660,30,49,6,0,1,2024,30.0,47.0,255,1,0,1,0,1.0
2024-01-15 06:26:00,1705299960,29,49,6,0,1,2024,29.0,43.0,255,1,0,1,0,1.0
2024-01-15 06:27:00,1705300020,29,49,6,0,1,2024,29.0,47.0,255,1,0,1,0,1.0
2024-01-15 06:30:00,1705300200,29,49,6,0,1,2024,29.0,46.0,255,1,0,1,0,1.0
2024-01-15 15:44:00,1705333440,12,73,15,0,1,2024,12.0,75.0,255,0,0,1,0,2.0
2024-01-15 15:46:00,1705333560,12,73,15,0,1,2024,12.0,75.0,255,0,0,1,0,1.0
2024-01-15 15:47:00,1705333620,12,73,15,0,1,2024,12.0,73.0,255,0,0,0,100,1.0
2024-01-15 15:48:00,1705333680,12,72,15,0,1,2024,12.0,74.0,255,0,0,1,0,1.0
2024-01-15 15:49:00,1705333740,12,71,15,0,1,2024,12.0,72.0,255,0,0,1,0,1.0
2024-01-15 15:50:00,1705333800,12,71,15,0,1,2024,12.0,71.0,255,0,0,1,0,1.0
2024-01-15 15:52:00,1705333920,12,70,15,0,1,2024,12.0,71.0,255,0,0,1,6,2.0
2024-01-15 15:53:00,1705333980,12,70,15,0,1,2024,12.0,70.0,255,0,0,1,6,1.0
2024-01-15 15:57:00,1705334220,12,66,15,0,1,2024,12.0,70.0,255,0,0,0,100,4.0
2024-01-15 16:02:00,1705334520,12,64,16,0,1,2024,12.0,66.0,255,0,0,0,100,5.0
2024-01-15 16:03:00,1705334580,12,64,16,0,1,2024,12.0,64.0,255,0,0,1,4,1.0
2024-01-15 16:04:00,1705334640,12,65,16,0,1,2024,12.0,64.0,255,0,0,1,0,1.0
2024-01-15 16:07:00,1705334820,12,63,16,0,1,2024,12.0,65.0,255,0,0,1,0,3.0
2024-01-15 16:08:00,1705334880,12,62,16,0,1,2024,12.0,63.0,255,0,0,1,0,1.0
2024-01-15 16:10:00,1705335000,12,60,16,0,1,2024,12.0,62.0,255,0,0,1,0,2.0
2024-01-15 16:12:00,1705335120,12,58,16,0,1,2024,12.0,60.0,255,0,0,0,100,2.0
2024-01-15 16:14:00,1705335240,12,59,16,0,1,2024,12.0,58.0,255,0,0,1,0,2.0
2024-01-15 16:17:00,1705335420,12,57,16,0,1,2024,12.0,59.0,255,0,0,0,100,3.0
2024-01-15 16:22:00,1705335720,12,55,16,0,1,2024,12.0,57.0,255,0,0,0,100,5.0
2024-01-15 16:24:00,1705335840,12,52,16,0,1,2024,12.0,55.0,255,0,0,1,0,2.0
2024-01-15 16:26:00,1705335960,12,54,16,0,1,2024,12.0,52.0,255,0,0,1,0,2.0
2024-01-15 16:27:00,1705336020,12,51,16,0,1,2024,12.0,54.0,255,0,0,0,100,1.0
2024-01-15 16:28:00,1705336080,12,53,16,0,1,2024,12.0,51.0,255,0,0,1,1,1.0
2024-01-15 16:29:00,1705336140,12,54,16,0,1,2024,12.0,53.0,255,0,0,1,0,1.0
2024-01-15 16:32:00,1705336320,12,51,16,0,1,2024,12.0,54.0,255,0,0,1,0,3.0
2024-01-15 16:33:00,1705336380,12,53,16,0,1,2024,12.0,51.0,255,0,0,1,0,1.0
